"Estado","Municipio","Año","Crimen","Averiguaciones","Tasa","Lugar"
"Oaxaca","Santa María Yosoyúa",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santa María Yucuhiti",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santa María Zacatepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santa María Zaniza",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santa María Zoquitlán",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Amoltepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Apoala",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Apóstol",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Astata",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Atitlán",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Ayuquililla",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Cacaloxtepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Camotlán",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Comaltepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Chazumba",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Choápam",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago del Río",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Huajolotitlán",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Huauclilla",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Ihuitlán Plumas",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Ixcuintepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Ixtayutla",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Jamiltepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Jocotepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Juxtlahuaca",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Lachiguiri",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Lalopa",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Laollaga",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Laxopa",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Llano Grande",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Matatlán",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Miltepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Minas",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Nacaltepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Nejapilla",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Nundiche",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Nuyoó",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Pinotepa Nacional",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Suchilquitongo",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Tamazola",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Tapextla",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Villa Tejúpam de la Unión",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Tenango",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Tepetlapa",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Tetepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Texcalcingo",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Textitlán",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Tilantongo",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Tillo",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Tlazoyaltepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Xanica",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Xiacuí",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Yaitepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Yaveo",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Yolomécatl",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Yosondúa",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Yucuyachi",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Zacatepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santiago Zoochila",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Nuevo Zoquiápam",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Ingenio",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Albarradas",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Armenta",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Chihuitán",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo de Morelos",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Ixcatlán",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Nuxaá",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Ozolotepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Petapa",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Roayaga",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Tehuantepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Teojomulco",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Tepuxtepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Tlatayápam",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Tomaltepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Tonalá",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Tonaltepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Xagacía",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Yanhuitlán",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Yodohino",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Domingo Zanatepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santos Reyes Nopala",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santos Reyes Pápalo",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santos Reyes Tepejillo",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santos Reyes Yucuná",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Tomás Jalieza",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Tomás Mazaltepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Tomás Ocotepec",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santo Tomás Tamazulapan",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","San Vicente Coatlán",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","San Vicente Lachixío",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","San Vicente Nuñú",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Silacayoápam",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Sitio de Xitlapehua",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Soledad Etla",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Villa de Tamazulápam del Progreso",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Tanetze de Zaragoza",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Taniche",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Tataltepec de Valdés",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Teococuilco de Marcos Pérez",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Teotitlán de Flores Magón",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Teotitlán del Valle",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Teotongo",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Tepelmeme Villa de Morelos",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Tezoatlán de Segura y Luna",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","San Jerónimo Tlacochahuaya",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Tlacolula de Matamoros",2014,"Robos","    21","    98.00","  474"
"Oaxaca","Tlacotepec Plumas",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Tlalixtac de Cabrera",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Totontepec Villa de Morelos",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Trinidad Zaachila",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","La Trinidad Vista Hermosa",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Unión Hidalgo",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Valerio Trujano",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","San Juan Bautista Valle Nacional",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Villa Díaz Ordaz",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Yaxe",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Magdalena Yodocono de Porfirio Díaz",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Yogana",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Yutanduchi de Guerrero",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Villa de Zaachila",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","San Mateo Yucutindó",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Zapotitlán Lagunas",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Zapotitlán Palmas",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Santa Inés de Zaragoza",2014,"Robos","     0","     0.00","1,223"
"Oaxaca","Zimatlán de Álvarez",2014,"Robos","     0","     0.00","1,223"
"Puebla","Acajete",2014,"Robos","    20","    30.84","  928"
"Puebla","Acateno",2014,"Robos","     3","    32.28","  915"
"Puebla","Acatlán",2014,"Robos","    54","   152.76","  276"
"Puebla","Acatzingo",2014,"Robos","    42","    75.08","  607"
"Puebla","Acteopan",2014,"Robos","     0","     0.00","1,223"
"Puebla","Ahuacatlán",2014,"Robos","     2","    12.91","1,121"
"Puebla","Ahuatlán",2014,"Robos","     0","     0.00","1,223"
"Puebla","Ahuazotepec",2014,"Robos","    13","   117.34","  393"
"Puebla","Ahuehuetitla",2014,"Robos","     2","    97.09","  483"
"Puebla","Ajalpan",2014,"Robos","    10","    15.49","1,080"
"Puebla","Albino Zertuche",2014,"Robos","     0","     0.00","1,223"
"Puebla","Aljojuca",2014,"Robos","     4","    60.91","  685"
"Puebla","Altepexi",2014,"Robos","     4","    19.69","1,038"
"Puebla","Amixtlán",2014,"Robos","     0","     0.00","1,223"
"Puebla","Amozoc",2014,"Robos","   107","    93.13","  500"
"Puebla","Aquixtla",2014,"Robos","     2","    24.38","  999"
"Puebla","Atempan",2014,"Robos","    13","    47.53","  776"
"Puebla","Atexcal",2014,"Robos","     2","    52.47","  743"
"Puebla","Atlixco",2014,"Robos","   337","   253.14","  118"
"Puebla","Atoyatempan",2014,"Robos","     0","     0.00","1,223"
"Puebla","Atzala",2014,"Robos","     0","     0.00","1,223"
"Puebla","Atzitzihuacán",2014,"Robos","    13","   105.91","  436"
"Puebla","Atzitzintla",2014,"Robos","     1","    11.42","1,135"
"Puebla","Axutla",2014,"Robos","     0","     0.00","1,223"
"Puebla","Ayotoxco de Guerrero",2014,"Robos","     4","    47.08","  785"
"Puebla","Calpan",2014,"Robos","     4","    28.20","  965"
"Puebla","Caltepec",2014,"Robos","     1","    24.45","  996"
"Puebla","Camocuautla",2014,"Robos","     0","     0.00","1,223"
"Puebla","Caxhuacan",2014,"Robos","     1","    25.70","  986"
"Puebla","Coatepec",2014,"Robos","     0","     0.00","1,223"
"Puebla","Coatzingo",2014,"Robos","     0","     0.00","1,223"
"Puebla","Cohetzala",2014,"Robos","     0","     0.00","1,223"
"Puebla","Cohuecan",2014,"Robos","     0","     0.00","1,223"
"Puebla","Coronango",2014,"Robos","    51","   135.10","  332"
"Puebla","Coxcatlán",2014,"Robos","     3","    14.95","1,086"
"Puebla","Coyomeapan",2014,"Robos","     0","     0.00","1,223"
"Puebla","Coyotepec",2014,"Robos","     4","   168.21","  244"
"Puebla","Cuapiaxtla de Madero",2014,"Robos","     7","    72.46","  628"
"Puebla","Cuautempan",2014,"Robos","     1","    10.27","1,146"
"Puebla","Cuautinchán",2014,"Robos","     3","    28.22","  964"
"Puebla","Cuautlancingo",2014,"Robos","   286","   303.45","   85"
"Puebla","Cuayuca de Andrade",2014,"Robos","     0","     0.00","1,223"
"Puebla","Cuetzalan del Progreso",2014,"Robos","    31","    63.15","  672"
"Puebla","Cuyoaco",2014,"Robos","    12","    74.32","  613"
"Puebla","Chalchicomula de Sesma",2014,"Robos","    65","   139.94","  315"
"Puebla","Chapulco",2014,"Robos","     2","    26.68","  977"
"Puebla","Chiautla",2014,"Robos","    21","   106.71","  431"
"Puebla","Chiautzingo",2014,"Robos","     5","    24.97","  990"
"Puebla","Chiconcuautla",2014,"Robos","     3","    17.81","1,059"
"Puebla","Chichiquila",2014,"Robos","     2","     8.07","1,163"
"Puebla","Chietla",2014,"Robos","    36","   102.30","  455"
"Puebla","Chigmecatitlán",2014,"Robos","     1","    78.86","  583"
"Puebla","Chignahuapan",2014,"Robos","    68","   109.11","  424"
"Puebla","Chignautla",2014,"Robos","    28","    85.30","  545"
"Puebla","Chila",2014,"Robos","     0","     0.00","1,223"
"Puebla","Chila de la Sal",2014,"Robos","     2","   158.60","  264"
"Puebla","Honey",2014,"Robos","     5","    62.89","  673"
"Puebla","Chilchotla",2014,"Robos","     7","    35.24","  885"
"Puebla","Chinantla",2014,"Robos","     1","    38.52","  857"
"Puebla","Domingo Arenas",2014,"Robos","    10","   128.85","  347"
"Puebla","Eloxochitlán",2014,"Robos","     0","     0.00","1,223"
"Puebla","Epatlán",2014,"Robos","     0","     0.00","1,223"
"Puebla","Esperanza",2014,"Robos","    35","   244.81","  125"
"Puebla","Francisco Z. Mena",2014,"Robos","    13","    77.52","  590"
"Puebla","General Felipe Ángeles",2014,"Robos","     7","    34.80","  891"
"Puebla","Guadalupe",2014,"Robos","     0","     0.00","1,223"
"Puebla","Guadalupe Victoria",2014,"Robos","    12","    68.42","  650"
"Puebla","Hermenegildo Galeana",2014,"Robos","     0","     0.00","1,223"
"Puebla","Huaquechula",2014,"Robos","    11","    42.28","  819"
"Puebla","Huatlatlauca",2014,"Robos","     0","     0.00","1,223"
"Puebla","Huauchinango",2014,"Robos","   158","   152.53","  279"
"Puebla","Huehuetla",2014,"Robos","    12","    75.38","  605"
"Puebla","Huehuetlán el Chico",2014,"Robos","     0","     0.00","1,223"
"Puebla","Huejotzingo",2014,"Robos","   154","   230.57","  141"
"Puebla","Hueyapan",2014,"Robos","     5","    40.07","  842"
"Puebla","Hueytamalco",2014,"Robos","    14","    50.74","  758"
"Puebla","Hueytlalpan",2014,"Robos","     0","     0.00","1,223"
"Puebla","Huitzilan de Serdán",2014,"Robos","     1","     6.66","1,185"
"Puebla","Huitziltepec",2014,"Robos","     2","    35.67","  880"
"Puebla","Atlequizayan",2014,"Robos","     0","     0.00","1,223"
"Puebla","Ixcamilpa de Guerrero",2014,"Robos","     0","     0.00","1,223"
"Puebla","Ixcaquixtla",2014,"Robos","     4","    46.75","  788"
"Puebla","Ixtacamaxtitlán",2014,"Robos","     5","    19.38","1,044"
"Puebla","Ixtepec",2014,"Robos","     0","     0.00","1,223"
"Puebla","Izúcar de Matamoros",2014,"Robos","   166","   217.59","  159"
"Puebla","Jalpan",2014,"Robos","    10","    76.46","  596"
"Puebla","Jolalpan",2014,"Robos","     1","     7.53","1,168"
"Puebla","Jonotla",2014,"Robos","     6","   128.51","  348"
"Puebla","Jopala",2014,"Robos","     0","     0.00","1,223"
"Puebla","Juan C. Bonilla",2014,"Robos","    12","    57.55","  701"
"Puebla","Juan Galindo",2014,"Robos","    14","   129.51","  346"
"Puebla","Juan N. Méndez",2014,"Robos","     0","     0.00","1,223"
"Puebla","Lafragua",2014,"Robos","     4","    50.68","  761"
"Puebla","Libres",2014,"Robos","    64","   190.10","  199"
"Puebla","La Magdalena Tlatlauquitepec",2014,"Robos","     0","     0.00","1,223"
"Puebla","Mazapiltepec de Juárez",2014,"Robos","     0","     0.00","1,223"
"Puebla","Mixtla",2014,"Robos","     0","     0.00","1,223"
"Puebla","Molcaxac",2014,"Robos","     2","    30.41","  933"
"Puebla","Cañada Morelos",2014,"Robos","    43","   217.31","  160"
"Puebla","Naupan",2014,"Robos","     2","    20.12","1,031"
"Puebla","Nauzontla",2014,"Robos","     2","    53.36","  737"
"Puebla","Nealtican",2014,"Robos","     3","    23.11","1,006"
"Puebla","Nicolás Bravo",2014,"Robos","     1","    15.70","1,077"
"Puebla","Nopalucan",2014,"Robos","     9","    30.72","  930"
"Puebla","Ocotepec",2014,"Robos","     1","    19.87","1,036"
"Puebla","Ocoyucan",2014,"Robos","     7","    24.45","  996"
"Puebla","Olintla",2014,"Robos","     2","    17.36","1,065"
"Puebla","Oriental",2014,"Robos","    36","   199.87","  181"
"Puebla","Pahuatlán",2014,"Robos","     1","     4.53","1,203"
"Puebla","Palmar de Bravo",2014,"Robos","    31","    68.16","  653"
"Puebla","Pantepec",2014,"Robos","     7","    36.88","  872"
"Puebla","Petlalcingo",2014,"Robos","     3","    31.29","  923"
"Puebla","Piaxtla",2014,"Robos","     1","    20.59","1,025"
"Puebla","Puebla",2014,"Robos"," 8,532","   527.12","   18"
"Puebla","Quecholac",2014,"Robos","    42","    83.36","  558"
"Puebla","Quimixtlán",2014,"Robos","     0","     0.00","1,223"
"Puebla","Rafael Lara Grajales",2014,"Robos","     8","    53.54","  734"
"Puebla","Los Reyes de Juárez",2014,"Robos","     8","    29.92","  940"
"Puebla","San Andrés Cholula",2014,"Robos","   784","   687.76","   10"
"Puebla","San Antonio Cañada",2014,"Robos","     1","    18.04","1,057"
"Puebla","San Diego la Mesa Tochimiltzingo",2014,"Robos","     0","     0.00","1,223"
"Puebla","San Felipe Teotlalcingo",2014,"Robos","     5","    49.54","  768"
"Puebla","San Felipe Tepatlán",2014,"Robos","     0","     0.00","1,223"
"Puebla","San Gabriel Chilac",2014,"Robos","     4","    25.90","  985"
"Puebla","San Gregorio Atzompa",2014,"Robos","     2","    22.22","1,015"
"Puebla","San Jerónimo Tecuanipan",2014,"Robos","     0","     0.00","1,223"
"Puebla","San Jerónimo Xayacatlán",2014,"Robos","     0","     0.00","1,223"
"Puebla","San José Chiapa",2014,"Robos","     5","    58.28","  697"
"Puebla","San José Miahuatlán",2014,"Robos","     4","    29.74","  943"
"Puebla","San Juan Atenco",2014,"Robos","     2","    56.35","  712"
"Puebla","San Juan Atzompa",2014,"Robos","     0","     0.00","1,223"
"Puebla","San Martín Texmelucan",2014,"Robos","   503","   334.31","   64"
"Puebla","San Martín Totoltepec",2014,"Robos","     1","   160.77","  256"
"Puebla","San Matías Tlalancaleca",2014,"Robos","     7","    33.41","  903"
"Puebla","San Miguel Ixitlán",2014,"Robos","     0","     0.00","1,223"
"Puebla","San Miguel Xoxtla",2014,"Robos","    16","   129.94","  345"
"Puebla","San Nicolás Buenos Aires",2014,"Robos","     4","    40.79","  838"
"Puebla","San Nicolás de los Ranchos",2014,"Robos","     3","    26.23","  980"
"Puebla","San Pablo Anicano",2014,"Robos","     0","     0.00","1,223"
"Puebla","San Pedro Cholula",2014,"Robos","   684","   536.51","   17"
"Puebla","San Pedro Yeloixtlahuaca",2014,"Robos","     1","    28.15","  966"
"Puebla","San Salvador el Seco",2014,"Robos","    24","    81.75","  567"
"Puebla","San Salvador el Verde",2014,"Robos","    22","    70.04","  638"
"Puebla","San Salvador Huixcolotla",2014,"Robos","    12","    82.40","  563"
"Puebla","San Sebastián Tlacotepec",2014,"Robos","     1","     7.15","1,174"
"Puebla","Santa Catarina Tlaltempan",2014,"Robos","     0","     0.00","1,223"
"Puebla","Santa Inés Ahuatempan",2014,"Robos","     0","     0.00","1,223"
"Puebla","Santa Isabel Cholula",2014,"Robos","     4","    51.11","  754"
"Puebla","Santiago Miahuatlán",2014,"Robos","    18","    74.19","  616"
"Puebla","Huehuetlán el Grande",2014,"Robos","     0","     0.00","1,223"
"Puebla","Santo Tomás Hueyotlipan",2014,"Robos","     4","    47.29","  780"
"Puebla","Soltepec",2014,"Robos","     4","    32.74","  908"
"Puebla","Tecali de Herrera",2014,"Robos","    17","    78.17","  588"
